age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
"[52, 57]",Private,"[31588, 146711]",Basic,"[13, 16]",Single,Service,Own-child,White,Female,0,0,"[50, 55]",North-America,<=50K
"[52, 57]",Government,"[31588, 146711]",Secondary,"[13, 16]",Separated,Management,Not-in-family,White,Female,0,0,"[50, 55]",Other,<=50K
"[52, 57]",Government,"[31588, 146711]",Secondary,"[13, 16]",Married,Manual,Husband,White,Male,0,0,"[50, 55]",North-America,>50K
"[52, 57]",Private,"[31588, 146711]",Secondary,"[13, 16]",Single,Manual,Own-child,White,Female,0,0,"[50, 55]",North-America,<=50K
"[52, 57]",Private,"[31588, 146711]",Secondary,"[13, 16]",Married,Manual,Husband,White,Male,0,0,"[50, 55]",North-America,<=50K
"[52, 57]",Private,"[31588, 146711]",Basic,"[13, 16]",Separated,Manual,Not-in-family,White,Male,0,0,"[50, 55]",North-America,<=50K
"[52, 57]",Private,"[31588, 146711]",Secondary,"[13, 16]",Single,Manual,Not-in-family,White,Male,0,0,"[50, 55]",North-America,<=50K
"[52, 57]",Government,"[31588, 146711]",Higher,"[13, 16]",Single,Management,Not-in-family,White,Female,0,0,"[50, 55]",North-America,<=50K
"[58, 90]",Private,"[30813, 165827]",Higher,"[13, 16]",Single,Service,Own-child,Black,Female,0,0,"[50, 99]",North-America,<=50K
"[58, 90]",Government,"[30813, 165827]",Secondary,"[13, 16]",Separated,Management,Unmarried,White,Female,0,0,"[50, 99]",North-America,<=50K
"[58, 90]",Other,"[30813, 165827]",Basic,"[13, 16]",Single,Other,Own-child,Black,Male,0,0,"[50, 99]",North-America,<=50K
"[58, 90]",Private,"[30813, 165827]",Secondary,"[13, 16]",Married,Manual,Wife,White,Female,0,0,"[50, 99]",North-America,>50K
"[58, 90]",Self-employed,"[30813, 165827]",Higher,"[13, 16]",Married,Management,Husband,White,Male,0,0,"[50, 99]",North-America,>50K
"[58, 90]",Private,"[30813, 165827]",Basic,"[13, 16]",Single,Service,Own-child,White,Female,0,0,"[50, 99]",North-America,<=50K
"[58, 90]",Self-employed,"[30813, 165827]",Secondary,"[13, 16]",Single,Manual,Not-in-family,White,Male,0,0,"[50, 99]",North-America,<=50K
"[58, 90]",Private,"[30813, 165827]",Higher,"[13, 16]",Single,Clerical,Own-child,White,Female,0,0,"[50, 99]",North-America,<=50K
"[58, 90]",Private,"[30813, 165827]",Higher,"[13, 16]",Married,Professional,Wife,White,Female,0,0,"[50, 99]",North-America,>50K
"[58, 90]",Private,"[30813, 165827]",Higher,"[13, 16]",Single,Management,Not-in-family,Asian-Pac-Islander,Male,0,0,"[50, 99]",North-America,<=50K
"[58, 90]",Private,"[30813, 165827]",Higher,"[13, 16]",Married,Management,Husband,White,Male,0,0,"[50, 99]",North-America,>50K
"[58, 90]",Government,"[30813, 165827]",Secondary,"[13, 16]",Married,Management,Husband,White,Male,0,0,"[50, 99]",North-America,>50K
"[58, 90]",Private,"[30813, 165827]",Higher,"[13, 16]",Single,Tech,Not-in-family,White,Female,0,0,"[50, 99]",North-America,<=50K
"[58, 90]",Private,"[30813, 165827]",Higher,"[13, 16]",Separated,Management,Not-in-family,White,Female,0,0,"[50, 99]",North-America,>50K
"[58, 90]",Private,"[30813, 165827]",Secondary,"[13, 16]",Separated,Clerical,Other-relative,White,Female,0,0,"[50, 99]",North-America,<=50K
"[58, 90]",Private,"[30813, 165827]",Higher,"[13, 16]",Married,Management,Husband,White,Male,0,0,"[50, 99]",North-America,>50K
"[52, 77]",Private,"[49737, 162245]",Secondary,"[10, 15]",Married,Manual,Husband,Black,Male,0,"[0, 1876]","[50, 70]",North-America,>50K
"[52, 77]",Private,"[49737, 162245]",Higher,"[10, 15]",Married,Clerical,Husband,White,Male,0,"[0, 1876]","[50, 70]",Central-America,<=50K
"[52, 77]",Government,"[49737, 162245]",Secondary,"[10, 15]",Married,Clerical,Husband,White,Male,0,"[0, 1876]","[50, 70]",North-America,>50K
"[52, 77]",Private,"[49737, 162245]",Secondary,"[10, 15]",Single,Service,Own-child,White,Female,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 77]",Private,"[49737, 162245]",Basic,"[10, 15]",Married,Manual,Husband,White,Male,0,"[0, 1876]","[50, 70]",Central-America,<=50K
"[52, 77]",Private,"[49737, 162245]",Secondary,"[10, 15]",Married,Sales,Husband,White,Male,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 77]",Government,"[49737, 162245]",Higher,"[10, 15]",Single,Professional,Own-child,White,Female,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 77]",Private,"[49737, 162245]",Secondary,"[10, 15]",Married,Management,Husband,White,Male,0,"[0, 1876]","[50, 70]",North-America,>50K
"[52, 77]",Private,"[49737, 162245]",Higher,"[10, 15]",Single,Manual,Not-in-family,White,Male,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 77]",Self-employed,"[49737, 162245]",Secondary,"[10, 15]",Married,Sales,Husband,White,Male,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 77]",Private,"[49737, 162245]",Higher,"[10, 15]",Separated,Manual,Not-in-family,White,Male,0,"[0, 1876]","[50, 70]",North-America,>50K
"[52, 77]",Private,"[49737, 162245]",Secondary,"[10, 15]",Single,Clerical,Own-child,White,Female,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 77]",Other,"[49737, 162245]",Secondary,"[10, 15]",Separated,Other,Not-in-family,White,Female,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 77]",Self-employed,"[49737, 162245]",Secondary,"[10, 15]",Married,Manual,Husband,White,Male,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 77]",Private,"[49737, 162245]",Secondary,"[10, 15]",Married,Manual,Wife,Black,Female,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 77]",Private,"[49737, 162245]",Basic,"[10, 15]",Single,Manual,Not-in-family,White,Male,0,"[0, 1876]","[50, 70]",North-America,<=50K
"[52, 83]",Private,"[39181, 153484]",Higher,"[10, 16]",Married,Professional,Husband,White,Male,0,"[1902, 2559]","[50, 75]",North-America,>50K
"[52, 83]",Private,"[39181, 153484]",Higher,"[10, 16]",Married,Sales,Husband,White,Male,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Government,"[39181, 153484]",Higher,"[10, 16]",Married,Professional,Husband,White,Male,0,"[1902, 2559]","[50, 75]",North-America,>50K
"[52, 83]",Private,"[39181, 153484]",Secondary,"[10, 16]",Single,Manual,Own-child,White,Female,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Private,"[39181, 153484]",Secondary,"[10, 16]",Married,Service,Husband,Other,Male,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Private,"[39181, 153484]",Secondary,"[10, 16]",Married,Manual,Husband,White,Male,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Private,"[39181, 153484]",Secondary,"[10, 16]",Single,Tech,Own-child,White,Male,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Private,"[39181, 153484]",Basic,"[10, 16]",Single,Sales,Own-child,White,Female,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Self-employed,"[39181, 153484]",Higher,"[10, 16]",Married,Sales,Own-child,White,Male,0,"[1902, 2559]","[50, 75]",North-America,>50K
"[52, 83]",Private,"[39181, 153484]",Higher,"[10, 16]",Separated,Management,Unmarried,White,Female,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Other,"[39181, 153484]",Secondary,"[10, 16]",Separated,Other,Not-in-family,White,Female,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Private,"[39181, 153484]",Secondary,"[10, 16]",Married,Management,Husband,White,Male,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Private,"[39181, 153484]",Higher,"[10, 16]",Separated,Sales,Not-in-family,White,Male,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Private,"[39181, 153484]",Secondary,"[10, 16]",Single,Clerical,Not-in-family,White,Female,0,"[1902, 2559]","[50, 75]",North-America,<=50K
"[52, 83]",Private,"[39181, 153484]",Higher,"[10, 16]",Single,Management,Not-in-family,Black,Female,0,"[1902, 2559]","[50, 75]",North-America,>50K
"[52, 83]",Private,"[39181, 153484]",Higher,"[10, 16]",Married,Manual,Husband,White,Male,0,"[1902, 2559]","[50, 75]",North-America,>50K
"[37, 45]",Self-employed,"[173664, 218558]",Higher,"[10, 13]",Separated,Sales,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Higher,"[10, 13]",Single,Clerical,Not-in-family,White,Female,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Higher,"[10, 13]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Other,"[173664, 218558]",Secondary,"[10, 13]",Married,Other,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Secondary,"[10, 13]",Separated,Manual,Unmarried,White,Female,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Secondary,"[10, 13]",Married,Sales,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Secondary,"[10, 13]",Married,Sales,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Secondary,"[10, 13]",Separated,Service,Unmarried,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Basic,"[10, 13]",Married,Sales,Husband,Asian-Pac-Islander,Male,0,0,"[45, 50]",Other,>50K
"[37, 45]",Private,"[173664, 218558]",Basic,"[10, 13]",Separated,Manual,Unmarried,White,Female,0,0,"[45, 50]",Other,<=50K
"[37, 45]",Private,"[173664, 218558]",Secondary,"[10, 13]",Separated,Manual,Not-in-family,White,Female,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Secondary,"[10, 13]",Single,Service,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Secondary,"[10, 13]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[37, 45]",Private,"[173664, 218558]",Basic,"[10, 13]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173664, 218558]",Secondary,"[10, 13]",Single,Service,Own-child,White,Female,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Private,"[174051, 220647]",Basic,13,Married,Service,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Private,"[174051, 220647]",Basic,13,Single,Service,Not-in-family,White,Male,0,0,"[40, 50]",Central-America,<=50K
"[38, 45]",Private,"[174051, 220647]",Higher,13,Married,Tech,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Self-employed,"[174051, 220647]",Higher,13,Single,Tech,Not-in-family,White,Male,0,0,"[40, 50]",North-America,>50K
"[38, 45]",Government,"[174051, 220647]",Secondary,13,Single,Clerical,Not-in-family,White,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Private,"[174051, 220647]",Higher,13,Married,Professional,Wife,White,Female,0,0,"[40, 50]",Other,<=50K
"[38, 45]",Private,"[174051, 220647]",Secondary,13,Married,Manual,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Private,"[174051, 220647]",Higher,13,Married,Manual,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Private,"[174051, 220647]",Higher,13,Married,Management,Husband,White,Male,0,0,"[40, 50]",North-America,>50K
"[38, 45]",Private,"[174051, 220647]",Secondary,13,Single,Sales,Own-child,Amer-Indian-Eskimo,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Self-employed,"[174051, 220647]",Basic,13,Single,Manual,Not-in-family,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Other,"[174051, 220647]",Higher,13,Married,Other,Wife,White,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Private,"[174051, 220647]",Higher,13,Married,Management,Husband,White,Male,0,0,"[40, 50]",North-America,>50K
"[38, 45]",Private,"[174051, 220647]",Higher,13,Single,Clerical,Not-in-family,White,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Private,"[174051, 220647]",Basic,13,Single,Sales,Unmarried,White,Female,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Private,"[174051, 220647]",Basic,13,Single,Manual,Own-child,White,Male,0,0,"[40, 50]",North-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Secondary,"[13, 14]",Separated,Service,Not-in-family,White,Female,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Government,"[176069, 225660]",Secondary,"[13, 14]",Married,Clerical,Wife,White,Female,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Basic,"[13, 14]",Married,Manual,Husband,Other,Male,0,0,"[45, 50]",Central-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Higher,"[13, 14]",Single,Service,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Other,"[176069, 225660]",Basic,"[13, 14]",Married,Other,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Secondary,"[13, 14]",Married,Management,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[38, 45]",Self-employed,"[176069, 225660]",Higher,"[13, 14]",Single,Manual,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Secondary,"[13, 14]",Separated,Clerical,Unmarried,White,Male,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Secondary,"[13, 14]",Single,Manual,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Basic,"[13, 14]",Married,Service,Husband,Asian-Pac-Islander,Male,0,0,"[45, 50]",Other,<=50K
"[38, 45]",Other,"[176069, 225660]",Basic,"[13, 14]",Separated,Other,Unmarried,Black,Female,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Higher,"[13, 14]",Single,Service,Not-in-family,White,Male,0,0,"[45, 50]",Other,<=50K
"[38, 45]",Private,"[176069, 225660]",Secondary,"[13, 14]",Separated,Manual,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Secondary,"[13, 14]",Single,Service,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[38, 45]",Private,"[176069, 225660]",Secondary,"[13, 14]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[38, 45]",Other,"[176069, 225660]",Secondary,"[13, 14]",Married,Other,Wife,White,Female,0,0,"[45, 50]",Other,>50K
"[37, 45]",Private,"[177905, 223308]",Secondary,"[14, 16]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[177905, 223308]",Secondary,"[14, 16]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[37, 45]",Private,"[177905, 223308]",Higher,"[14, 16]",Separated,Professional,Unmarried,White,Female,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Other,"[177905, 223308]",Secondary,"[14, 16]",Single,Other,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Self-employed,"[177905, 223308]",Higher,"[14, 16]",Separated,Manual,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[177905, 223308]",Secondary,"[14, 16]",Separated,Sales,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[177905, 223308]",Higher,"[14, 16]",Married,Professional,Wife,Asian-Pac-Islander,Female,0,0,"[45, 50]",Other,>50K
"[37, 45]",Private,"[177905, 223308]",Secondary,"[14, 16]",Single,Management,Not-in-family,White,Female,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[177905, 223308]",Secondary,"[14, 16]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[37, 45]",Private,"[177905, 223308]",Basic,"[14, 16]",Single,Manual,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[177905, 223308]",Secondary,"[14, 16]",Single,Manual,Other-relative,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[177905, 223308]",Secondary,"[14, 16]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[177905, 223308]",Basic,"[14, 16]",Single,Manual,Other-relative,White,Male,0,0,"[45, 50]",Central-America,<=50K
"[37, 45]",Private,"[177905, 223308]",Higher,"[14, 16]",Married,Sales,Wife,Black,Female,0,0,"[45, 50]",North-America,>50K
"[37, 45]",Private,"[177905, 223308]",Secondary,"[14, 16]",Single,Clerical,Not-in-family,White,Female,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[177905, 223308]",Secondary,"[14, 16]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Secondary,"[10, 13]",Married,Manual,Husband,Black,Male,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Secondary,"[10, 13]",Single,Clerical,Own-child,White,Male,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Self-employed,"[173704, 224799]",Higher,"[10, 13]",Married,Sales,Husband,White,Male,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Secondary,"[10, 13]",Separated,Manual,Not-in-family,White,Male,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Basic,"[10, 13]",Married,Service,Wife,White,Female,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Self-employed,"[173704, 224799]",Secondary,"[10, 13]",Married,Manual,Husband,White,Male,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Secondary,"[10, 13]",Single,Manual,Unmarried,White,Male,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Secondary,"[10, 13]",Single,Manual,Not-in-family,White,Female,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Basic,"[10, 13]",Married,Manual,Husband,White,Male,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Secondary,"[10, 13]",Married,Sales,Wife,White,Female,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Basic,"[10, 13]",Married,Manual,Other-relative,White,Male,0,0,"[40, 45]",Central-America,<=50K
"[37, 45]",Private,"[173704, 224799]",Higher,"[10, 13]",Single,Professional,Not-in-family,White,Female,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Self-employed,"[173704, 224799]",Secondary,"[10, 13]",Married,Manual,Husband,White,Male,0,0,"[40, 45]",North-America,>50K
"[37, 45]",Private,"[173704, 224799]",Basic,"[10, 13]",Single,Manual,Not-in-family,White,Male,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Other,"[173704, 224799]",Secondary,"[10, 13]",Single,Other,Own-child,White,Female,0,0,"[40, 45]",North-America,<=50K
"[37, 45]",Government,"[173704, 224799]",Secondary,"[10, 13]",Married,Manual,Husband,White,Male,0,0,"[40, 45]",North-America,>50K
"[38, 44]",Private,"[176101, 222978]",Secondary,"[13, 16]",Married,Manual,Husband,White,Male,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Private,"[176101, 222978]",Higher,"[13, 16]",Single,Clerical,Not-in-family,White,Female,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Private,"[176101, 222978]",Secondary,"[13, 16]",Married,Sales,Husband,White,Male,0,0,"[40, 45]",North-America,>50K
"[38, 44]",Private,"[176101, 222978]",Secondary,"[13, 16]",Married,Manual,Husband,White,Male,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Private,"[176101, 222978]",Basic,"[13, 16]",Single,Service,Not-in-family,Black,Male,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Self-employed,"[176101, 222978]",Secondary,"[13, 16]",Married,Manual,Husband,White,Male,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Private,"[176101, 222978]",Secondary,"[13, 16]",Single,Manual,Other-relative,White,Male,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Private,"[176101, 222978]",Secondary,"[13, 16]",Single,Manual,Own-child,White,Male,0,0,"[40, 45]",Other,<=50K
"[38, 44]",Private,"[176101, 222978]",Basic,"[13, 16]",Separated,Manual,Not-in-family,White,Male,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Self-employed,"[176101, 222978]",Secondary,"[13, 16]",Single,Service,Unmarried,White,Female,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Private,"[176101, 222978]",Basic,"[13, 16]",Separated,Service,Unmarried,White,Female,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Private,"[176101, 222978]",Higher,"[13, 16]",Separated,Professional,Not-in-family,White,Female,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Other,"[176101, 222978]",Secondary,"[13, 16]",Separated,Other,Unmarried,White,Female,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Private,"[176101, 222978]",Secondary,"[13, 16]",Married,Sales,Husband,White,Male,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Self-employed,"[176101, 222978]",Higher,"[13, 16]",Separated,Manual,Own-child,White,Male,0,0,"[40, 45]",North-America,<=50K
"[38, 44]",Private,"[176101, 222978]",Secondary,"[13, 16]",Married,Management,Husband,White,Male,0,0,"[40, 45]",North-America,<=50K
"[39, 45]",Self-employed,"[176101, 210844]",Secondary,13,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[39, 45]",Private,"[176101, 210844]",Higher,13,Single,Professional,Own-child,White,Male,0,0,40,North-America,<=50K
"[39, 45]",Other,"[176101, 210844]",Secondary,13,Separated,Other,Unmarried,Black,Female,0,0,40,North-America,<=50K
"[39, 45]",Private,"[176101, 210844]",Secondary,13,Single,Professional,Own-child,White,Female,0,0,40,North-America,<=50K
"[39, 45]",Private,"[176101, 210844]",Basic,13,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[39, 45]",Government,"[176101, 210844]",Higher,13,Married,Service,Husband,White,Male,0,0,40,North-America,<=50K
"[39, 45]",Government,"[176101, 210844]",Secondary,13,Single,Service,Not-in-family,Black,Female,0,0,40,North-America,<=50K
"[39, 45]",Private,"[176101, 210844]",Basic,13,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[39, 45]",Private,"[176101, 210844]",Basic,13,Separated,Manual,Unmarried,Black,Female,0,0,40,North-America,<=50K
"[39, 45]",Private,"[176101, 210844]",Secondary,13,Separated,Management,Unmarried,White,Female,0,0,40,North-America,<=50K
"[39, 45]",Private,"[176101, 210844]",Secondary,13,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[39, 45]",Other,"[176101, 210844]",Secondary,13,Separated,Other,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[39, 45]",Other,"[176101, 210844]",Higher,13,Single,Other,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[39, 45]",Private,"[176101, 210844]",Higher,13,Single,Sales,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[39, 45]",Private,"[176101, 210844]",Higher,13,Married,Clerical,Husband,White,Male,0,0,40,North-America,<=50K
"[39, 45]",Self-employed,"[176101, 210844]",Secondary,13,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[37, 45]",Self-employed,"[174575, 225263]",Secondary,"[10, 14]",Separated,Manual,Not-in-family,White,Male,0,"[0, 2415]","[40, 50]",North-America,<=50K
"[37, 45]",Private,"[174575, 225263]",Basic,"[10, 14]",Separated,Manual,Other-relative,White,Male,0,"[0, 2415]","[40, 50]",Other,<=50K
"[37, 45]",Private,"[174575, 225263]",Higher,"[10, 14]",Married,Management,Husband,White,Male,0,"[0, 2415]","[40, 50]",North-America,>50K
"[37, 45]",Private,"[174575, 225263]",Secondary,"[10, 14]",Married,Manual,Husband,White,Male,0,"[0, 2415]","[40, 50]",North-America,>50K
"[37, 45]",Self-employed,"[174575, 225263]",Secondary,"[10, 14]",Married,Manual,Husband,White,Male,0,"[0, 2415]","[40, 50]",North-America,<=50K
"[37, 45]",Private,"[174575, 225263]",Secondary,"[10, 14]",Single,Service,Own-child,White,Male,0,"[0, 2415]","[40, 50]",North-America,<=50K
"[37, 45]",Private,"[174575, 225263]",Secondary,"[10, 14]",Married,Management,Husband,White,Male,0,"[0, 2415]","[40, 50]",North-America,<=50K
"[37, 45]",Other,"[174575, 225263]",Secondary,"[10, 14]",Single,Other,Not-in-family,White,Male,0,"[0, 2415]","[40, 50]",North-America,<=50K
"[37, 45]",Private,"[174575, 225263]",Secondary,"[10, 14]",Single,Service,Own-child,White,Female,0,"[0, 2415]","[40, 50]",North-America,<=50K
"[37, 45]",Private,"[174575, 225263]",Higher,"[10, 14]",Married,Professional,Husband,White,Male,0,"[0, 2415]","[40, 50]",North-America,>50K
"[37, 45]",Self-employed,"[174575, 225263]",Higher,"[10, 14]",Married,Manual,Not-in-family,White,Male,0,"[0, 2415]","[40, 50]",North-America,>50K
"[37, 45]",Private,"[174575, 225263]",Secondary,"[10, 14]",Married,Manual,Husband,White,Male,0,"[0, 2415]","[40, 50]",North-America,<=50K
"[37, 45]",Other,"[174575, 225263]",Higher,"[10, 14]",Married,Other,Husband,White,Male,0,"[0, 2415]","[40, 50]",North-America,>50K
"[37, 45]",Private,"[174575, 225263]",Secondary,"[10, 14]",Married,Manual,Husband,White,Male,0,"[0, 2415]","[40, 50]",North-America,>50K
"[37, 45]",Government,"[174575, 225263]",Secondary,"[10, 14]",Single,Clerical,Not-in-family,White,Female,0,"[0, 2415]","[40, 50]",North-America,<=50K
"[37, 45]",Private,"[174575, 225263]",Secondary,"[10, 14]",Separated,Professional,Own-child,White,Male,0,"[0, 2415]","[40, 50]",North-America,<=50K
"[38, 45]",Private,"[174794, 225456]",Secondary,"[10, 13]",Separated,Management,Unmarried,White,Female,0,0,"[50, 60]",North-America,<=50K
"[38, 45]",Private,"[174794, 225456]",Higher,"[10, 13]",Married,Management,Husband,White,Male,0,0,"[50, 60]",North-America,>50K
"[38, 45]",Private,"[174794, 225456]",Secondary,"[10, 13]",Separated,Manual,Unmarried,Black,Male,0,0,"[50, 60]",North-America,<=50K
"[38, 45]",Self-employed,"[174794, 225456]",Secondary,"[10, 13]",Separated,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,"[50, 60]",North-America,>50K
"[38, 45]",Private,"[174794, 225456]",Secondary,"[10, 13]",Married,Management,Husband,White,Male,0,0,"[50, 60]",North-America,>50K
"[38, 45]",Self-employed,"[174794, 225456]",Secondary,"[10, 13]",Married,Sales,Husband,White,Male,0,0,"[50, 60]",North-America,<=50K
"[38, 45]",Self-employed,"[174794, 225456]",Secondary,"[10, 13]",Married,Sales,Husband,White,Male,0,0,"[50, 60]",North-America,>50K
"[38, 45]",Private,"[174794, 225456]",Secondary,"[10, 13]",Married,Manual,Husband,Black,Male,0,0,"[50, 60]",North-America,<=50K
"[38, 45]",Private,"[174794, 225456]",Basic,"[10, 13]",Married,Manual,Husband,White,Male,0,0,"[50, 60]",North-America,<=50K
